#,$id,Information society indicator,Geopolitical entity (declaring),"Period of time (a=annual, q=quarterly, m=monthly, d=daily, c=cumulated from January)","Individuals using the Internet, by place of use"
prop,,http://epp.eurostat.ec.europa.eu/def/tin00075#indic_is,http://epp.eurostat.ec.europa.eu/def/tin00075#geo,http://epp.eurostat.ec.europa.eu/def/tin00075#time,http://epp.eurostat.ec.europa.eu/def/tin00075#tin00075
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CH,2007,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CH,2008,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CH,2009,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CH,2010,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CH,2011,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ME,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ME,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ME,2004,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ME,2005,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ME,2006,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ME,2007,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ME,2008,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ME,2009,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ME,2010,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ME,2011,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HR,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HR,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HR,2004,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HR,2005,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HR,2006,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HR,2007,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HR,2008,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HR,2009,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HR,2010,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HR,2011,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MK,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MK,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MK,2004,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MK,2005,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MK,2006,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MK,2007,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MK,2008,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MK,2009,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MK,2010,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MK,2011,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#TR,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#TR,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#TR,2004,1
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#TR,2005,1
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#TR,2006,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#TR,2007,2
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#TR,2008,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#TR,2009,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#TR,2010,2
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#TR,2011,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2004,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2005,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2006,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2007,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2008,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2009,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2010,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2011,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EA,2002,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EA,2003,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EA,2004,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EA,2005,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EA,2006,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EA,2007,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EA,2008,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EA,2009,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EA,2010,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EA,2011,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BE,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BE,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BE,2004,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BE,2005,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BE,2006,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BE,2007,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BE,2008,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BE,2009,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BE,2010,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BE,2011,15
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BG,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BG,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BG,2004,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BG,2005,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BG,2006,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BG,2007,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BG,2008,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BG,2009,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BG,2010,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#BG,2011,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2003,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2004,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2005,2
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2006,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2007,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2008,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2009,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2010,2
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2011,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DK,2002,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DK,2003,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DK,2004,13
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DK,2005,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DK,2006,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DK,2007,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DK,2008,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DK,2009,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DK,2010,14
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DK,2011,14
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DE,2002,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DE,2003,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DE,2004,16
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DE,2005,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DE,2006,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DE,2007,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DE,2008,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DE,2009,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DE,2010,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#DE,2011,13
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EE,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EE,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EE,2004,14
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EE,2005,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EE,2006,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EE,2007,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EE,2008,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EE,2009,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EE,2010,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EE,2011,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IE,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IE,2003,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IE,2004,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IE,2005,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IE,2006,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IE,2007,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IE,2008,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IE,2009,2
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IE,2010,2
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IE,2011,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EL,2002,2
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EL,2003,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EL,2004,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EL,2005,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EL,2006,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EL,2007,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EL,2008,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EL,2009,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EL,2010,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#EL,2011,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#ES,2002,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#ES,2003,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#ES,2004,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#ES,2005,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#ES,2006,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#ES,2007,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#ES,2008,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#ES,2009,14
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#ES,2010,16
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#ES,2011,16
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#FR,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#FR,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#FR,2004,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#FR,2005,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#FR,2006,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#FR,2007,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#FR,2008,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#FR,2009,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#FR,2010,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#FR,2011,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IT,2002,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IT,2003,1
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IT,2004,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IT,2005,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IT,2006,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IT,2007,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IT,2008,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IT,2009,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IT,2010,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#IT,2011,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CY,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CY,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CY,2004,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CY,2005,2
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CY,2006,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CY,2007,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CY,2008,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CY,2009,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CY,2010,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#CY,2011,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LV,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LV,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LV,2004,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LV,2005,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LV,2006,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LV,2007,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LV,2008,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LV,2009,13
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LV,2010,14
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LV,2011,14
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LT,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LT,2003,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LT,2004,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LT,2005,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LT,2006,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LT,2007,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LT,2008,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LT,2009,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LT,2010,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LT,2011,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IOTH,http://epp.eurostat.ec.europa.eu/def/geo#LU,2002,8
